"user_ptr_id"	"reputation"	"gold"	"silver"	"bronze"
"100004995"	"673"	"7"	"19"	"25"
"100006371"	"24"	"0"	"0"	"4"
"100011688"	"1806"	"0"	"1"	"4"
"100011527"	"1178"	"5"	"8"	"22"
"100026507"	"2"	"0"	"0"	"0"
"100008871"	"393"	"0"	"2"	"12"
"100009004"	"356"	"3"	"7"	"14"
"100022726"	"40"	"1"	"1"	"4"
"100001182"	"7"	"0"	"0"	"2"
"100000965"	"5"	"0"	"1"	"2"
"100026511"	"3"	"0"	"0"	"2"
"100026481"	"103"	"0"	"0"	"3"
"100060554"	"12"	"0"	"0"	"2"
"100026362"	"44"	"0"	"1"	"6"
"100026497"	"86"	"0"	"0"	"2"
"100026558"	"1"	"1"	"2"	"1"
"100007877"	"123"	"0"	"1"	"5"
"100010618"	"1263"	"5"	"9"	"19"
"100011940"	"35"	"0"	"0"	"4"
"100104116"	"1"	"0"	"0"	"1"
"100011835"	"41"	"0"	"0"	"6"
"100011846"	"351"	"1"	"3"	"7"
"100016316"	"13"	"0"	"0"	"0"
"100006780"	"1"	"0"	"0"	"1"
"100003580"	"32"	"0"	"0"	"2"
"100009809"	"44"	"1"	"2"	"5"
"100011936"	"26"	"0"	"0"	"4"
"100026571"	"1"	"0"	"0"	"1"
"100003734"	"16"	"0"	"0"	"2"
"100004775"	"19"	"0"	"1"	"4"
"100004121"	"157"	"2"	"3"	"6"
"100004412"	"7"	"0"	"0"	"2"
"100104128"	"16"	"0"	"0"	"1"
"100019742"	"53"	"0"	"0"	"5"
"100010233"	"131"	"0"	"1"	"7"
"100026612"	"4"	"0"	"0"	"0"
"100000429"	"13"	"0"	"1"	"4"
"100007359"	"12"	"0"	"0"	"1"
"100005500"	"741"	"4"	"12"	"30"
"100026580"	"16"	"0"	"2"	"3"
"100026636"	"1"	"1"	"2"	"5"
"100025728"	"143"	"0"	"0"	"3"
"100026609"	"1"	"0"	"1"	"1"
"100006005"	"99"	"0"	"2"	"8"
"100007367"	"12"	"0"	"0"	"1"
"100026604"	"1"	"0"	"0"	"1"
"100007211"	"137"	"0"	"0"	"3"
"100001704"	"12"	"0"	"0"	"2"
"100002022"	"242"	"0"	"3"	"10"
"100007287"	"16"	"0"	"0"	"2"
"100007210"	"1"	"0"	"0"	"0"
"100004494"	"3"	"0"	"0"	"1"
"100014229"	"86"	"2"	"5"	"8"
"100001202"	"2688"	"4"	"18"	"50"
"100026705"	"1"	"0"	"0"	"1"
"100007406"	"26"	"1"	"2"	"5"
"100006047"	"68"	"1"	"2"	"10"
"100024070"	"28"	"0"	"1"	"3"
"100016816"	"65"	"0"	"0"	"8"
"100026477"	"46"	"1"	"2"	"3"
"100009755"	"151"	"0"	"2"	"6"
"100011227"	"191"	"0"	"4"	"6"
"100008613"	"244"	"0"	"1"	"11"
"100001233"	"63"	"0"	"0"	"4"
"100026713"	"16"	"0"	"2"	"3"
"100018684"	"231"	"0"	"0"	"7"
"100023488"	"47"	"0"	"3"	"6"
"100012187"	"57"	"0"	"0"	"3"
"100016257"	"56"	"1"	"3"	"7"
"100016686"	"29"	"0"	"0"	"3"
"100026755"	"1"	"0"	"1"	"1"
"100022631"	"17"	"0"	"0"	"2"
"100012552"	"52"	"0"	"0"	"3"
"100104328"	"1"	"0"	"0"	"0"
"100010358"	"31"	"0"	"1"	"4"
"100007638"	"1"	"0"	"0"	"0"
"100000518"	"118"	"2"	"4"	"6"
"100006497"	"13"	"0"	"0"	"2"
"100024146"	"57"	"1"	"1"	"4"
"100011937"	"37"	"1"	"2"	"6"
"100011929"	"37"	"0"	"0"	"3"
"100004091"	"16"	"0"	"0"	"2"
"100007641"	"11"	"0"	"0"	"1"
"100011533"	"14"	"0"	"0"	"1"
"100067352"	"177"	"0"	"0"	"5"
"100026799"	"7"	"0"	"0"	"0"
"100024926"	"72"	"2"	"2"	"6"
"100025617"	"62"	"0"	"0"	"4"
"100070692"	"61"	"0"	"0"	"1"
"100026759"	"2"	"0"	"1"	"2"
"100011887"	"27"	"0"	"0"	"3"
"100006094"	"73"	"0"	"0"	"7"
"100007692"	"1"	"0"	"0"	"2"
"100007807"	"16"	"0"	"0"	"2"
"100026805"	"1"	"0"	"0"	"0"
"100009371"	"252"	"7"	"14"	"28"
"100026837"	"12"	"0"	"0"	"1"
"100007893"	"49"	"0"	"0"	"3"
"100075330"	"3"	"0"	"0"	"1"
"100004120"	"26"	"0"	"0"	"2"
"100026804"	"16"	"0"	"0"	"1"
"100026724"	"44"	"0"	"0"	"1"
"100026758"	"2"	"0"	"2"	"1"
"100008156"	"11"	"0"	"0"	"1"
"100080450"	"11"	"0"	"0"	"1"
"100000083"	"46"	"0"	"0"	"4"
"100010946"	"167"	"0"	"5"	"10"
"100000833"	"14"	"0"	"0"	"1"
"100018046"	"4"	"0"	"1"	"2"
"100011507"	"82"	"0"	"3"	"9"
"100026855"	"2"	"0"	"0"	"1"
"100007533"	"41"	"0"	"0"	"4"
"100009281"	"282"	"2"	"6"	"13"
"100010319"	"109"	"1"	"4"	"7"
"100025982"	"17"	"0"	"0"	"1"
"100060798"	"132"	"0"	"0"	"4"
"100038523"	"156"	"0"	"0"	"1"
"100026247"	"17"	"0"	"1"	"1"
"100026845"	"1"	"0"	"0"	"2"
"100007430"	"27"	"0"	"0"	"5"
"100011853"	"146"	"2"	"3"	"9"
"100026611"	"43"	"0"	"0"	"2"
"100003667"	"16"	"0"	"0"	"1"
"100009193"	"117"	"0"	"1"	"7"
"100074513"	"27"	"0"	"0"	"2"
"100006317"	"13"	"0"	"0"	"1"
"100011939"	"271"	"0"	"3"	"7"
"100009009"	"54"	"0"	"0"	"5"
"100005592"	"6"	"0"	"0"	"3"
"100019074"	"208"	"0"	"0"	"5"
"100069096"	"13"	"0"	"0"	"0"
"100071771"	"16"	"0"	"0"	"2"
"100015430"	"17"	"0"	"0"	"1"
"100007174"	"29"	"1"	"1"	"5"
"100002615"	"16"	"0"	"0"	"4"
"100010130"	"76"	"1"	"2"	"3"
"100013095"	"39"	"0"	"0"	"5"
"100004525"	"116"	"1"	"3"	"10"
"100005788"	"34"	"0"	"1"	"7"
"100012915"	"91"	"2"	"5"	"7"
"100008128"	"39"	"0"	"0"	"3"
"100080461"	"26"	"0"	"0"	"2"
"100009231"	"148"	"0"	"0"	"4"
"100012494"	"7"	"0"	"0"	"2"
"100000239"	"223"	"1"	"3"	"8"
"100021134"	"80"	"0"	"0"	"1"
"100009512"	"5"	"0"	"0"	"4"
"100026936"	"16"	"0"	"0"	"1"
"100069600"	"38"	"0"	"0"	"2"
"100004419"	"289"	"0"	"2"	"20"
"100008860"	"898"	"0"	"2"	"9"
"100004522"	"64"	"0"	"0"	"4"
"100004399"	"254"	"0"	"3"	"16"
"100026974"	"16"	"1"	"1"	"3"
"100005900"	"157"	"0"	"0"	"7"
"100000990"	"201"	"1"	"6"	"10"
"100006781"	"13"	"0"	"2"	"3"
"100011946"	"46"	"0"	"0"	"3"
"100001499"	"52"	"0"	"2"	"7"
"100001175"	"17"	"0"	"1"	"2"
"100002647"	"27"	"0"	"0"	"1"
"100004884"	"13"	"0"	"0"	"1"
"100010567"	"389"	"0"	"1"	"9"
"100026953"	"38"	"0"	"0"	"3"
"100071127"	"29"	"0"	"0"	"2"
"100011291"	"131"	"0"	"1"	"4"
"100011481"	"41"	"0"	"0"	"5"
"100011809"	"220"	"1"	"1"	"4"
"100010811"	"20"	"0"	"1"	"4"
"100011850"	"297"	"1"	"5"	"8"
"100007198"	"2"	"0"	"0"	"0"
"100009737"	"114"	"0"	"1"	"5"
"100011322"	"31"	"0"	"0"	"5"
"100006885"	"11"	"0"	"1"	"2"
"100014167"	"106"	"0"	"0"	"3"
"100007352"	"1262"	"1"	"6"	"48"
"100026948"	"1"	"1"	"2"	"2"
"100006354"	"41"	"0"	"0"	"2"
"100010654"	"26"	"0"	"1"	"3"
"100009291"	"222"	"1"	"6"	"12"
"100018299"	"33"	"0"	"0"	"0"
"100026973"	"1"	"0"	"0"	"0"
"100005080"	"38"	"1"	"2"	"8"
"100067321"	"27"	"0"	"0"	"1"
"100011961"	"1"	"0"	"0"	"2"
"100023530"	"26"	"0"	"0"	"3"
"100026990"	"2"	"0"	"0"	"1"
"100004836"	"46"	"0"	"0"	"3"
"100010784"	"24"	"0"	"0"	"3"
"100014107"	"5"	"0"	"0"	"3"
"100026963"	"1"	"0"	"0"	"1"
"100061105"	"182"	"0"	"0"	"4"
"100075606"	"3"	"0"	"0"	"1"
"100021727"	"103"	"0"	"2"	"2"
"100027079"	"1"	"1"	"1"	"2"
"100007401"	"6"	"0"	"0"	"3"
"100009804"	"342"	"2"	"5"	"9"
"100007454"	"36"	"0"	"0"	"7"
"100001903"	"17"	"0"	"0"	"4"
"100003094"	"182"	"2"	"3"	"9"
"100005756"	"42"	"0"	"0"	"6"
"100007059"	"17"	"0"	"0"	"3"
"100002235"	"29"	"0"	"0"	"6"
"100027008"	"14"	"0"	"0"	"1"
"100016066"	"31"	"1"	"2"	"4"
"100012114"	"48"	"0"	"0"	"5"
"100069687"	"12"	"0"	"0"	"0"
"100003963"	"567"	"1"	"4"	"14"
"100009989"	"52"	"0"	"0"	"5"
"100015756"	"8"	"1"	"1"	"3"
"100007814"	"14"	"0"	"0"	"3"
"100004248"	"31"	"0"	"2"	"5"
"100006784"	"26"	"0"	"0"	"2"
"100007654"	"11"	"0"	"0"	"2"
"100001923"	"3"	"0"	"0"	"5"
"100006664"	"233"	"1"	"3"	"8"
"100075676"	"27"	"0"	"0"	"2"
"100007714"	"56"	"0"	"0"	"4"
"100011681"	"26"	"0"	"0"	"2"
"100010928"	"29"	"0"	"0"	"3"
"100007162"	"206"	"1"	"2"	"7"
"100026984"	"27"	"1"	"4"	"7"
"100035262"	"4"	"0"	"0"	"1"
"100011888"	"13"	"0"	"0"	"3"
"100009759"	"779"	"2"	"6"	"9"
"100004370"	"502"	"1"	"6"	"16"
"100076166"	"122"	"0"	"0"	"5"
"100007564"	"485"	"0"	"0"	"10"
"100000553"	"2"	"0"	"0"	"1"
"100011951"	"46"	"0"	"0"	"2"
"100005894"	"62"	"0"	"3"	"9"
"100007896"	"26"	"0"	"0"	"3"
"100005694"	"197"	"2"	"3"	"11"
"100011469"	"165"	"0"	"4"	"8"
"100027085"	"1"	"0"	"0"	"0"
"100025484"	"38"	"0"	"1"	"4"
"100020677"	"33"	"0"	"0"	"4"
"100004266"	"239"	"0"	"11"	"19"
"100005634"	"27"	"0"	"0"	"3"
"100011604"	"26"	"0"	"0"	"2"
"100001378"	"26"	"0"	"0"	"2"
"100027088"	"164"	"0"	"0"	"3"
"100027097"	"3"	"0"	"0"	"0"
"100012351"	"5"	"0"	"0"	"1"
"100015149"	"80"	"2"	"3"	"2"
"100021697"	"31"	"0"	"2"	"3"
"100027237"	"31"	"1"	"2"	"3"
"100011957"	"13"	"0"	"0"	"1"
"100005690"	"952"	"3"	"9"	"15"
"100011123"	"68"	"0"	"1"	"7"
"100008734"	"146"	"2"	"5"	"8"
"100009162"	"45"	"0"	"0"	"5"
"100009796"	"16"	"0"	"0"	"2"
"100003633"	"29"	"0"	"0"	"5"
"100011619"	"21"	"0"	"1"	"6"
"100011938"	"241"	"1"	"2"	"9"
"100011947"	"41"	"0"	"1"	"4"
"100003103"	"49"	"0"	"0"	"7"
"100004741"	"12"	"0"	"0"	"2"
"100004442"	"68"	"0"	"3"	"12"
"100009438"	"217"	"2"	"4"	"10"
"100003652"	"303"	"1"	"5"	"17"
"100002381"	"43"	"1"	"1"	"8"
"100007622"	"18"	"0"	"0"	"4"
"100026944"	"3"	"0"	"0"	"2"
"100000899"	"47"	"0"	"0"	"4"
"100105153"	"2"	"0"	"0"	"0"
"100003665"	"103"	"3"	"4"	"6"
"100007979"	"23"	"0"	"0"	"2"
"100066787"	"1321"	"0"	"1"	"18"
"100075782"	"33"	"0"	"0"	"2"
"100006554"	"1996"	"11"	"32"	"41"
"100002406"	"249"	"0"	"5"	"8"
"100008706"	"238"	"0"	"2"	"12"
"100000365"	"16"	"0"	"0"	"3"
"100009163"	"31"	"0"	"0"	"3"
"100024974"	"102"	"0"	"0"	"5"
"100008151"	"338"	"2"	"3"	"10"
"100005595"	"14"	"0"	"0"	"1"
"100026451"	"26"	"0"	"1"	"3"
"100060147"	"274"	"0"	"0"	"5"
"100007761"	"252"	"0"	"0"	"17"
"100008000"	"84"	"0"	"0"	"5"
"100006160"	"56"	"0"	"0"	"2"
"100011112"	"1746"	"6"	"16"	"16"
"100011589"	"41"	"0"	"0"	"7"
"100027308"	"2"	"0"	"4"	"3"
"100009971"	"153"	"0"	"0"	"9"
"100010514"	"37"	"1"	"2"	"5"
"100005009"	"26"	"0"	"0"	"3"
"100007845"	"10"	"0"	"0"	"2"
"100011953"	"14"	"0"	"0"	"2"
"100016587"	"107"	"2"	"3"	"7"
"100027215"	"1"	"0"	"0"	"0"
"100077816"	"171"	"0"	"0"	"4"
"100007070"	"1974"	"0"	"5"	"14"
"100010562"	"95"	"1"	"2"	"13"
"100011959"	"16"	"0"	"0"	"1"
"100006298"	"2"	"0"	"0"	"2"
"100027275"	"1"	"0"	"0"	"0"
"100011098"	"637"	"3"	"3"	"6"
"100002241"	"108"	"1"	"1"	"6"
"100027252"	"1"	"0"	"1"	"1"
"100011920"	"42"	"0"	"0"	"2"
"100011963"	"22"	"0"	"0"	"1"
"100008122"	"11"	"0"	"0"	"2"
"100007947"	"67"	"0"	"0"	"6"
"100005798"	"14"	"0"	"0"	"2"
"100023286"	"96"	"3"	"4"	"5"
"100023085"	"192"	"3"	"3"	"6"
"100027320"	"1"	"0"	"1"	"1"
"100000805"	"86"	"0"	"1"	"8"
"100027168"	"23"	"0"	"0"	"6"
"100007887"	"136"	"0"	"4"	"16"
"100001379"	"31"	"0"	"1"	"4"
"100006609"	"1"	"0"	"0"	"0"
"100003928"	"29"	"0"	"1"	"4"
"100008373"	"373"	"0"	"1"	"13"
"100008855"	"198"	"1"	"2"	"8"
"100027068"	"29"	"0"	"0"	"4"
"100027398"	"1"	"0"	"0"	"1"
"100005074"	"1298"	"6"	"13"	"31"
"100011960"	"76"	"0"	"0"	"5"
"100012567"	"71"	"1"	"1"	"4"
"100014292"	"32"	"0"	"0"	"2"
"100011100"	"141"	"1"	"4"	"10"
"100011976"	"2"	"0"	"0"	"0"
"100009988"	"32"	"0"	"0"	"3"
"100011464"	"73"	"2"	"6"	"7"
"100005092"	"87"	"0"	"1"	"4"
"100003461"	"13"	"0"	"0"	"2"
"100007429"	"12"	"0"	"0"	"1"
"100009508"	"200"	"0"	"4"	"8"
"100006422"	"60"	"0"	"0"	"4"
"100080510"	"28"	"0"	"0"	"3"
"100002506"	"153"	"0"	"1"	"7"
"100028843"	"10"	"0"	"0"	"1"
"100011958"	"48"	"1"	"1"	"4"
"100002715"	"377"	"3"	"6"	"14"
"100027443"	"1"	"0"	"0"	"1"
"100006610"	"12"	"0"	"0"	"2"
"100010478"	"44"	"0"	"0"	"7"
"100005934"	"141"	"0"	"2"	"11"
"100076052"	"85"	"0"	"0"	"2"
"100002225"	"57"	"0"	"1"	"4"
"100011980"	"4"	"0"	"0"	"0"
"100024295"	"52"	"0"	"0"	"3"
"100006680"	"41"	"0"	"0"	"4"
"100006793"	"11"	"0"	"0"	"1"
"100026385"	"87"	"0"	"0"	"4"
"100008997"	"169"	"0"	"2"	"8"
"100006142"	"42"	"0"	"1"	"8"
"100011762"	"25"	"0"	"0"	"1"
"100013772"	"66"	"0"	"0"	"3"
"100027500"	"16"	"0"	"0"	"2"
"100027512"	"1"	"0"	"0"	"0"
"100002443"	"407"	"2"	"5"	"15"
"100014211"	"17"	"0"	"0"	"3"
"100027517"	"1"	"0"	"0"	"1"
"100027575"	"1"	"0"	"1"	"1"
"100009681"	"62"	"0"	"0"	"5"
"100001980"	"56"	"0"	"1"	"9"
"100007788"	"22"	"0"	"0"	"2"
"100027604"	"1"	"0"	"0"	"1"
"100027662"	"16"	"0"	"0"	"2"
"100002210"	"116"	"0"	"1"	"9"
"100001082"	"17"	"0"	"1"	"2"
"100027596"	"2"	"0"	"0"	"0"
"100013908"	"6"	"0"	"0"	"1"
"100027354"	"6"	"0"	"1"	"3"
"100065575"	"228"	"0"	"0"	"8"
"100105467"	"1"	"0"	"0"	"2"
"100004856"	"153"	"2"	"3"	"10"
"100011986"	"26"	"0"	"0"	"2"
"100012007"	"1"	"0"	"1"	"1"
"100002605"	"117"	"1"	"3"	"9"
"100027611"	"1"	"0"	"0"	"1"
"100027617"	"1"	"0"	"1"	"1"
"100027644"	"1"	"0"	"1"	"2"
"100011985"	"43"	"0"	"0"	"3"
"100004023"	"31"	"0"	"0"	"3"
"100006541"	"26"	"0"	"0"	"2"
"100007983"	"61"	"0"	"1"	"2"
"100022020"	"101"	"2"	"3"	"4"
"100010650"	"458"	"0"	"5"	"16"
"100027599"	"62"	"0"	"0"	"2"
"100067996"	"257"	"0"	"0"	"4"
"100067305"	"3081"	"0"	"1"	"13"
"100010651"	"0"	"0"	"0"	"5"
"100011967"	"11"	"0"	"0"	"1"
"100011989"	"11"	"0"	"0"	"1"
"100006974"	"3"	"0"	"0"	"1"
"100007194"	"11"	"0"	"0"	"2"
"100025431"	"37"	"0"	"0"	"2"
"100011599"	"57"	"0"	"0"	"6"
"100005427"	"122"	"1"	"1"	"8"
"100000842"	"235"	"2"	"3"	"14"
"100017833"	"54"	"0"	"0"	"4"
"100027642"	"61"	"0"	"0"	"2"
"100022152"	"54"	"0"	"1"	"5"
"100005955"	"532"	"3"	"6"	"19"
"100011554"	"209"	"1"	"3"	"10"
"100016982"	"46"	"1"	"1"	"2"
"100007223"	"11"	"0"	"0"	"4"
"100075907"	"1"	"0"	"0"	"0"
"100027713"	"2"	"0"	"0"	"1"
"100075911"	"1"	"0"	"0"	"0"
"100009820"	"78"	"0"	"0"	"4"
"100027730"	"47"	"0"	"0"	"0"
"100009141"	"1058"	"3"	"19"	"30"
"100075903"	"12"	"0"	"0"	"1"
"100027799"	"1"	"1"	"1"	"1"
"100027750"	"1"	"0"	"0"	"0"
"100027746"	"2"	"0"	"0"	"0"
"100006861"	"502"	"1"	"2"	"14"
"100007393"	"7"	"0"	"0"	"3"
"100010058"	"230"	"0"	"1"	"11"
"100075919"	"11"	"0"	"0"	"0"
"100007413"	"32"	"0"	"0"	"4"
"100026915"	"16"	"1"	"2"	"2"
"100027826"	"1"	"0"	"0"	"2"
"100005324"	"26"	"0"	"0"	"3"
"100007392"	"330"	"1"	"5"	"18"
"100007513"	"1"	"0"	"0"	"1"
"100009873"	"244"	"0"	"2"	"8"
"100027776"	"1"	"0"	"1"	"1"
"100027860"	"27"	"0"	"0"	"4"
"100105592"	"2"	"0"	"0"	"0"
"100027816"	"1"	"0"	"1"	"1"
"100002303"	"73"	"0"	"1"	"7"
"100073017"	"19"	"0"	"0"	"3"
"100007519"	"2"	"0"	"0"	"1"
"100001813"	"13"	"0"	"0"	"1"
"100027918"	"2"	"0"	"0"	"1"
"100011935"	"43"	"1"	"1"	"5"
"100000624"	"167"	"0"	"3"	"6"
"100007473"	"16"	"0"	"0"	"1"
"100011970"	"1"	"0"	"0"	"0"
"100024900"	"147"	"1"	"5"	"5"
"100010677"	"991"	"4"	"8"	"19"
"100007710"	"23"	"0"	"0"	"2"
"100006590"	"40"	"0"	"0"	"3"
"100007812"	"11"	"0"	"1"	"3"
"100000493"	"62"	"0"	"1"	"6"
"100009800"	"109"	"2"	"3"	"5"
"100076024"	"1"	"0"	"0"	"1"
"100027977"	"17"	"1"	"1"	"2"
"100007292"	"107"	"0"	"0"	"7"
"100013126"	"64"	"2"	"3"	"4"
"100002029"	"226"	"3"	"8"	"11"
"100007695"	"88"	"0"	"1"	"6"
"100020808"	"236"	"1"	"2"	"6"
"100005379"	"93"	"0"	"1"	"5"
"100001604"	"347"	"1"	"5"	"10"
"100011964"	"90"	"0"	"1"	"2"
"100002222"	"196"	"3"	"10"	"15"
"100007014"	"164"	"0"	"1"	"7"
"100011987"	"22"	"0"	"0"	"1"
"100007886"	"22"	"0"	"0"	"2"
"100027926"	"4"	"0"	"0"	"3"
"100027952"	"1"	"0"	"0"	"0"
"100011972"	"31"	"0"	"1"	"5"
"100011975"	"101"	"0"	"1"	"5"
"100027996"	"2"	"0"	"0"	"0"
"100027999"	"4"	"0"	"0"	"0"
"100076096"	"11"	"0"	"0"	"1"
"100008002"	"27"	"0"	"0"	"6"
"100003561"	"14"	"0"	"0"	"2"
"100007214"	"21"	"0"	"0"	"3"
"100007966"	"1"	"0"	"0"	"1"
"100008146"	"11"	"0"	"0"	"1"
"100000249"	"1119"	"6"	"11"	"31"
"100027985"	"1"	"0"	"0"	"2"
"100003949"	"15"	"0"	"0"	"2"
"100007960"	"12"	"0"	"0"	"2"
"100027852"	"61"	"1"	"1"	"4"
"100076108"	"1"	"0"	"0"	"1"
"100028061"	"1"	"0"	"1"	"1"
"100028055"	"1"	"0"	"0"	"0"
"100004450"	"11"	"0"	"0"	"3"
"100006810"	"30"	"1"	"1"	"5"
"100028083"	"1"	"0"	"0"	"0"
"100006588"	"178"	"0"	"0"	"8"
"100011983"	"53"	"0"	"0"	"3"
"100012259"	"32"	"0"	"2"	"3"
"100028070"	"2"	"0"	"0"	"0"
"100028060"	"79"	"0"	"0"	"4"
"100028081"	"103"	"0"	"0"	"1"
"100005835"	"90"	"2"	"4"	"11"
"100000614"	"113"	"0"	"0"	"5"
"100028089"	"2"	"0"	"0"	"0"
"100007943"	"147"	"1"	"1"	"4"
"100017609"	"49"	"0"	"1"	"8"
"100022899"	"46"	"0"	"0"	"2"
"100009212"	"171"	"2"	"3"	"7"
"100009355"	"62"	"0"	"1"	"2"
"100004089"	"474"	"1"	"2"	"11"
"100020952"	"46"	"0"	"0"	"4"
"100001599"	"121"	"0"	"0"	"5"
"100006027"	"3"	"0"	"0"	"0"
"100028142"	"3"	"0"	"0"	"3"
"100005179"	"22"	"0"	"0"	"3"
"100028170"	"1"	"0"	"0"	"0"
"100009515"	"379"	"1"	"7"	"14"
"100011997"	"1"	"0"	"0"	"0"
"100023003"	"46"	"0"	"0"	"3"
"100006480"	"1"	"0"	"1"	"1"
"100007653"	"106"	"0"	"1"	"6"
"100009772"	"18"	"0"	"0"	"5"
"100009006"	"389"	"1"	"2"	"5"
"100078237"	"16"	"0"	"0"	"4"
"100053903"	"30"	"0"	"0"	"4"
"100006072"	"12"	"0"	"0"	"4"
"100011628"	"471"	"1"	"4"	"13"
"100080504"	"9"	"0"	"0"	"2"
"100028166"	"39"	"0"	"0"	"6"
"100028097"	"16"	"1"	"1"	"2"
"100028291"	"4"	"0"	"2"	"1"
"100026842"	"23"	"0"	"3"	"5"
"100028272"	"21"	"0"	"1"	"2"
"100028238"	"5"	"0"	"0"	"1"
"100028257"	"1"	"0"	"0"	"0"
"100014323"	"181"	"0"	"2"	"7"
"100011971"	"1"	"0"	"1"	"3"
"100002317"	"763"	"4"	"8"	"22"
"100009746"	"393"	"1"	"10"	"20"
"100008638"	"2"	"0"	"0"	"2"
"100028351"	"16"	"0"	"1"	"4"
"100006820"	"114"	"0"	"1"	"10"
"100028301"	"2"	"0"	"0"	"1"
"100000509"	"469"	"5"	"13"	"14"
"100001582"	"28"	"0"	"0"	"4"
"100007783"	"52"	"0"	"1"	"4"
"100005575"	"218"	"0"	"2"	"12"
"100006870"	"11"	"0"	"0"	"1"
"100007150"	"26"	"0"	"2"	"4"
"100007195"	"66"	"0"	"1"	"3"
"100076178"	"11"	"0"	"0"	"3"
"100005086"	"13"	"0"	"0"	"3"
"100067771"	"132"	"0"	"0"	"3"
"100026182"	"16"	"0"	"0"	"3"
"100013614"	"117"	"1"	"1"	"7"
"100001724"	"1219"	"3"	"16"	"51"
"100011059"	"1036"	"4"	"6"	"6"
"100006813"	"11"	"0"	"0"	"5"
"100028332"	"1"	"0"	"1"	"1"
"100011823"	"102"	"0"	"2"	"8"
"100076198"	"11"	"0"	"0"	"0"
"100006857"	"45"	"0"	"0"	"5"
"100076197"	"2"	"0"	"0"	"0"
"100001269"	"31"	"0"	"0"	"2"
"100012002"	"16"	"0"	"0"	"3"
"100001389"	"31"	"0"	"0"	"2"
"100001390"	"31"	"0"	"0"	"2"
"100005590"	"19"	"0"	"0"	"3"
"100072349"	"21"	"0"	"0"	"2"
"100028326"	"1"	"1"	"1"	"2"
"100027378"	"31"	"0"	"1"	"2"
"100006482"	"26"	"1"	"2"	"3"
"100028425"	"1"	"1"	"1"	"1"
"100000353"	"93"	"0"	"0"	"4"
"100001297"	"58"	"0"	"0"	"3"
"100001002"	"351"	"2"	"6"	"14"
"100000962"	"91"	"0"	"1"	"3"
"100002801"	"17"	"0"	"0"	"1"
"100002207"	"93"	"0"	"0"	"13"
"100010895"	"15"	"0"	"0"	"1"
"100004407"	"20"	"0"	"0"	"2"
"100028428"	"1"	"0"	"0"	"1"
"100004191"	"27"	"0"	"0"	"2"
"100023756"	"82"	"0"	"0"	"4"
"100028471"	"2"	"0"	"0"	"0"
"100007906"	"27"	"0"	"0"	"2"
"100012183"	"232"	"0"	"3"	"3"
"100002493"	"46"	"0"	"0"	"3"
"100003562"	"16"	"0"	"0"	"1"
"100003668"	"16"	"0"	"0"	"1"
"100003909"	"16"	"0"	"0"	"2"
"100004968"	"31"	"0"	"0"	"2"
"100028522"	"3"	"0"	"0"	"0"
"100001257"	"40"	"0"	"0"	"3"
"100005215"	"12"	"0"	"0"	"2"
"100028541"	"1"	"0"	"1"	"2"
"100000527"	"42"	"0"	"0"	"4"
"100003293"	"61"	"0"	"1"	"5"
"100004334"	"26"	"0"	"0"	"2"
"100004512"	"46"	"0"	"0"	"2"
"100007446"	"26"	"0"	"0"	"4"
"100004787"	"17"	"0"	"0"	"2"
"100028533"	"1"	"0"	"0"	"0"
"100010332"	"401"	"0"	"4"	"9"
"100044283"	"125"	"0"	"0"	"6"
"100012014"	"11"	"1"	"1"	"4"
"100012027"	"13"	"0"	"0"	"3"
"100009517"	"159"	"0"	"0"	"5"
"100028573"	"1"	"0"	"1"	"1"
"100076245"	"47"	"0"	"0"	"2"
"100011701"	"33"	"0"	"0"	"4"
"100067619"	"44"	"0"	"0"	"3"
"100006542"	"630"	"2"	"7"	"14"
"100012030"	"208"	"4"	"4"	"14"
"100076241"	"77"	"0"	"0"	"3"
"100006154"	"42"	"0"	"0"	"3"
"100028585"	"1"	"0"	"0"	"0"
"100028647"	"1"	"0"	"3"	"2"
"100004750"	"34"	"0"	"1"	"4"
"100009631"	"167"	"2"	"2"	"10"
"100001498"	"44"	"0"	"3"	"7"
"100007462"	"16"	"0"	"0"	"1"
"100004999"	"381"	"0"	"2"	"14"
"100028617"	"133"	"0"	"0"	"1"
"100017143"	"108"	"0"	"1"	"5"
"100002366"	"167"	"1"	"2"	"7"
"100002784"	"115"	"0"	"2"	"7"
"100076310"	"1"	"0"	"0"	"1"
"100007705"	"11"	"0"	"0"	"3"
"100008790"	"456"	"3"	"6"	"11"
"100010406"	"112"	"0"	"3"	"10"
"100028690"	"46"	"1"	"4"	"9"
"100007119"	"144"	"1"	"1"	"5"
"100028716"	"2"	"0"	"0"	"1"
"100008052"	"66"	"0"	"1"	"10"
"100002700"	"29"	"1"	"1"	"8"
"100076353"	"2"	"0"	"0"	"0"
"100005885"	"1"	"0"	"0"	"2"
"100028800"	"31"	"0"	"1"	"4"
"100011931"	"0"	"0"	"0"	"5"
"100001820"	"115"	"0"	"1"	"4"
"100028830"	"31"	"0"	"0"	"2"
"100009574"	"63"	"1"	"3"	"5"
"100010041"	"62"	"0"	"1"	"8"
"100004058"	"140"	"1"	"1"	"3"
"100028829"	"17"	"0"	"0"	"1"
"100028802"	"36"	"0"	"0"	"1"
